-2.2367	52.3362
-2.05705	52.27491111
-2.420997222	52.25300278
-2.190883333	52.07848611
-1.921983333	52.11235278
-1.866769444	52.09496389
-1.6630472219999999	52.53350556
-1.777369444	52.35184444
-1.514994444	52.35189444
-1.318388889	52.24838056
-1.7971694440000001	52.23437222
-1.504330556	52.19986389
-1.623391667	52.06228611
-2.789975	51.87773611
-3.0128888889999996	51.79206944
-2.8521	51.76480833
-3.1222361110000003	51.62603611
-2.987883333	51.63804722
-2.7546305560000004	51.63911944
-2.998341667	51.58774167
-2.188677778	51.96605278
-1.988305556	51.97168889
-2.575819444	51.74658889
-2.232508333	51.76090556
-1.743763889	51.82677222
-2.379416667	51.73181667
-2.483488889	51.56100833
-1.624508333	51.91265278
-1.309477778	51.92729444
-1.236505556	51.82313333
-1.374505556	51.78084444
-1.037866667	51.65227222
-0.92895	51.50096667
-0.8608027778	53.36474722
-1.1553111109999998	53.23575278
-0.7712305556	53.22434722
-1.06275	53.05523056
-0.7848833332999999	53.636125
-0.4899277778	53.36380556
-0.2456027778	53.57606389
-0.6015638889	53.42816667
-0.2602277778	53.40188333
-0.29731111109999997	53.28648889
0.07840277778	53.27623056
0.01741388889	53.16675833
-0.3998833333	53.10921111
-0.6922666667	53.07475
-0.5863277778	53.04179444
-0.09197777777999999	52.90262778
-0.4922861111	52.79047778
0.1245361111	52.80822222
-0.168475	52.67561667
-0.8930194444	52.87137778
-1.255866667	52.79606389
-1.083741667	52.75172778
-1.466388889	52.72914722
-1.277552778	52.687875
-0.9026833333	52.7213
-1.526552778	52.60433333
-0.8933055556	52.58134444
-0.9770166667	52.56874444
-1.257697222	52.48511944
-0.59305	52.66808333
-0.7099944443999999	52.56335
-0.4139111111	52.50818889
-1.059530556	52.41719722
-0.7249194444	52.33443611
-0.9792972222	52.23012778
-1.187144444	52.10388333
-0.08122777778	52.40341111
-0.38968055560000003	52.29746667
0.24068333329999997	52.43287222
-0.07221388889	52.2556
0.6235833332999999	52.901975
0.8908388889	52.87407222
1.231172222	52.80918611
0.5488805556	52.77220278
0.9391777778	52.74857778
1.535463889	52.71001667
0.2305305556	52.61781111
0.5998611111	52.58823333
0.8925527778	52.62863889
1.156316667	52.53442778
1.568736111	52.56044167
1.253052778	52.41999167
0.9470305556	52.39561667
0.5487833333	52.31229722
1.082702778	52.25023889
1.507744444	52.26722222
0.4869361111	52.09026389
0.9185722222	52.05658056
-1.048075	51.99038333
-0.7610472222	51.92618611
-0.9966944444	51.77280556
-0.7108388889	51.80142222
-0.6311222222	51.647725
-0.5427972222	51.47324444
-0.6260527778	52.16214167
-0.3474027778	52.15583889
-0.4923777778	51.96290833
-0.053994444440000004	52.01686389
-0.23634444440000002	51.84975
-0.2938555556	51.81176944
0.1971527778	52.06436389
0.6504722222	52.03345833
0.4505861111	52.00211111
0.2468	51.93376389
0.6141083333	51.891475
0.8498916667	51.91234722
1.075494444	51.89026111
0.3491638889	51.80818889
0.7489416667000001	51.81267778
0.9800472222	51.79245
0.1113138889	51.77645833
0.5693166667	51.73709722
0.8825777778	51.69679167
0.2993	51.66778056
0.7446305556	51.61748056
-0.47385555560000003	51.48651389
-0.05541666667	51.54578611
-2.396386111	51.39834444
-2.718544444	51.32765
-2.8115472219999997	51.22743333
-2.450161111	51.24331389
-3.520394444	51.17972778
-3.1408472219999997	51.17963611
-3.291302778	51.12786389
-3.648758333	51.10761944
-3.498338889	51.07353889
-2.9322888889999996	51.04002778
-2.429605556	51.01186389
-3.110241667	50.96808333
-2.789372222	50.91301944
-1.9325833330000002	51.64563889
-2.078588889	51.50698056
-1.853219444	51.42676667
-1.6713527780000001	51.35235556
-2.136888889	51.31229167
-1.792644444	51.23573056
-2.1478916669999997	51.17870278
-1.991897222	51.05613056
-1.651316667	51.01135556
-1.506130556	51.67848611
-1.559825	51.60251389
-1.319272222	51.5397
-1.466825	51.37485556
-0.9567222222	51.37933333
-0.2488805556	51.28271667
-0.483925	51.25322778
-0.3502916667	51.17919167
-0.1182472222	51.19266667
-0.7127916667	51.15007222
0.62131	51.446101
0.21918333329999998	51.38192778
1.255369444	51.26282778
0.7599777778	51.244875
1.1611777779999999	51.18382778
0.4589138889	51.11300278
0.7895833333	51.02947222
-4.484119444	50.87539444
-4.511244444	50.60278056
-4.817769444	50.51325833
-4.829169444	50.29970833
-5.371147222	50.18796111
-5.621463889	50.07538056
-5.242977778	50.02827222
-3.907036111	51.18728889
-3.970022222	51.05252222
-4.184647222	50.97778333
-3.8331944439999996	50.89736944
-3.2280833330000003	50.77892778
-3.906541667	50.71743611
-3.537316667	50.66201111
-4.100252778	50.57903611
-3.668844444	50.26372778
-3.964419444	50.42071944
-3.6814027780000003	50.34580833
-2.005658333	50.95333333
-2.340555556	50.82781667
-2.863413889	50.75336944
-2.564341667	50.66929167
-2.061513889	50.61627778
-1.507938889	51.25127778
-1.1885277779999999	51.25006944
-1.485675	51.07676944
-1.129752778	51.09379167
-1.081044444	50.93135
-1.7017861109999999	50.8262
-1.264025	50.59771111
-0.3465638889	51.09144167
-0.8801722222	50.98830278
-0.6077777778	50.93083056
0.03450277778	50.99276944
0.2440722222	50.93489444
0.08268333333	50.85170278
